repository_name,file_name,file_created_by,file_creator_names,file_line_count,file_creation_date,file_commit_count,commit_message,commit_created_by,commit_author_names,commit_changed_lines,commit_date
calcom/cal.com,apps/api/v2/src/ee/event-types-private-links/services/private-links.service.ts,Human,"Syed Ali Shahbaz, GitHub",128,2025-08-11T11:04:23+00:00,3,"feat: add PATCH endpoint for updating Google Calendar events (#22339)

* feat: add PATCH endpoint for updating Google Calendar events

- Create UpdateUnifiedCalendarEventInput DTO with optional fields for partial updates
- Add PATCH /:calendar/event/:eventUid endpoint to CalUnifiedCalendarsController
- Extend GoogleCalendarService with updateEventDetails method
- Support updating title, description, start/end times for Google Calendar events
- Follow existing patterns for validation, error handling, and response transformation
- Initially support Google Calendar only with extensibility for other providers

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: expand PATCH endpoint to support all calendar event fields

- Add comprehensive field support to UpdateUnifiedCalendarEventInput DTO
- Include locations, attendees, status, and hosts fields with proper validation
- Expand GoogleCalendarService.updateEventDetails to handle complex field transformations
- Add helper methods for response status and event status mapping
- Preserve existing transformation logic from GoogleCalendarEventOutputPipe
- Support conferenceData updates with conferenceDataVersion parameter

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: add support for simple location field in Google Calendar events

- Add handling for geographic location field in addition to conferenceData
- Filter non-video locations for the simple location string field
- Preserve existing conferenceData support for video meetings
- Verified against Google Calendar API documentation

Co-Authored-By: somay@cal.com <somay@cal.com>

* refactor: extract transformation logic into GoogleCalendarEventInputPipe

- Create GoogleCalendarEventInputPipe following existing patterns
- Extract transformation logic from updateEventDetails method
- Move mapping methods to the new pipe for better organization
- Improve code reusability and maintainability

Addresses PR comment requesting transformation logic extraction.

Co-Authored-By: somay@cal.com <somay@cal.com>

* refactor: remove locations field and simplify calendar event input handling

* update docs

* refactor: remove hosts field from the update endpoint

* fix: exclude organizer from attendees list in Google Calendar event transformation

* feat: implement organizer preservation logic in PATCH endpoint

- Fetch existing Google Calendar event data before transformation
- Extract organizer attendees from existing event and merge with user-provided attendees
- Prevent accidental removal of organizers when users update attendees
- Add custom interface for GoogleCalendarEventInputPipe to support optional existingEvent parameter
- Preserve organizers unless user explicitly provides hosts field in update request

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: add hosts array handling to PATCH endpoint

- Add hosts field back to UpdateUnifiedCalendarEventInput DTO
- Implement transformAttendeesWithHostsHandling method in GoogleCalendarEventInputPipe
- Convert hosts to attendees with organizer: true for Google Calendar API
- When hosts are provided, they replace existing organizers (not merge)
- Maintain backward compatibility with existing organizer preservation logic

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: implement sophisticated attendee update logic with preservation and deletion support

- Add UpdateCalendarEventAttendee class with action: 'delete' support
- Implement attendee preservation logic that starts with existing Google Calendar attendees
- Support explicit attendee deletion using action: 'delete' field
- Update existing attendees when provided without action field
- Add new attendees that don't exist in current event
- Preserve organizer status when updating existing attendees
- Fetch existing event data when attendees OR hosts are being updated
- Maintain hosts array handling that replaces existing organizers

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: add host management and attendee deletion to calendar event API

* refactor: improve readability of transformAttendeesWithHostsHandling and restrict hosts to responseStatus updates only

- Break down complex transformAttendeesWithHostsHandling method into smaller, more readable helper functions:
  - preserveExistingAttendees: handles existing attendee preservation
  - processAttendeeDeletions: handles attendee deletion logic
  - processAttendeeUpdatesAndAdditions: handles attendee updates and additions
  - replaceHostsWithUpdatedOnes: handles host replacement with restrictions
- Create UpdateCalendarEventHost class that only allows responseStatus updates
- Restrict hosts array to prevent changes to name, email, and other fields
- Preserve existing host displayName from Google Calendar when updating responseStatus

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: restrict host updates to responseStatus only, preserve email and name from Google Calendar data

- Remove email field from UpdateCalendarEventHost class
- Update replaceHostsWithUpdatedOnes to preserve all host data except responseStatus
- Apply responseStatus updates to all existing organizers from Google Calendar
- Prevent users from updating host email or name fields

Co-Authored-By: somay@cal.com <somay@cal.com>

* Revert ""feat: restrict host updates to responseStatus only, preserve email and name from Google Calendar data""

This reverts commit 22d07ce0cb13e71661522b2fd8a237d8b6e0809c.

* refactor: replace optional flag with organizer property in calendar event attendees

* refactor: remove organizer field from calendar event attendee input

* feat: add comprehensive test suites for calendar transformation pipes

- Create google-calendar-event-input.pipe.spec.ts with 67 test cases
- Create get-calendar-event-details-output-pipe.spec.ts with 35 test cases
- Follow event-types transformer test patterns with separate describe blocks
- Cover all transformation functions including edge cases and null handling
- Test attendee preservation, deletion, host management, and status transformations
- Ensure comprehensive coverage for sophisticated attendee update logic

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: remove invalid optional properties from calendar pipe tests

- Remove optional: false from line 85 in 'should transform attendees without existing event' test case
- Remove optional: true from line 388 in 'should update existing attendee' test case
- Remove optional: false from line 421 in 'should add new attendee' test case
- Update expected outputs to match actual pipe implementation behavior
- All 30 tests now pass locally

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: add platform library path mappings to Jest configuration

- Resolves module resolution errors for @calcom/platform-libraries/* imports in Jest
- Ensures test suite can run without 'Cannot find module' errors
- Adds comprehensive path mappings matching TypeScript configuration

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: add @calcom/dayjs path mapping to Jest configuration

- Add missing moduleNameMapper entry for @calcom/dayjs to resolve TypeScript path mappings in Jest
- Fixes TypeError: Cannot read properties of undefined (reading 'extend') in calendar pipe tests
- Calendar transformation pipe tests now pass successfully

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: configure Jest to use dayjs mock system for consistent test environment

- Remove @calcom/dayjs path mapping from Jest config
- Add setupFilesAfterEnv to automatically import dayjs mock
- Update dayjs mock with comprehensive jest.fn() implementation
- Add @calcom/platform-libraries/repositories and @calcom/prisma/client mappings
- Resolves dayjs TypeError in slots.service.spec.ts and other test files

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: complete shared Google event data with required properties for test suites

- Add missing required properties to sharedGoogleEvent in both test files
- Fix TypeScript compilation errors in calendar transformation pipe tests
- Correct test assertion for attendees filtering logic in output pipe
- All 11 test suites now pass with 199 tests total

Co-Authored-By: somay@cal.com <somay@cal.com>

* undo extra changes

* better tests

* fix: update calendar API endpoints to use plural events in path

* update documentation

* fix: Restrict updates to only the responseStatus field for hosts

* feat: add PATCH endpoint for updating Google Calendar events

- Create UpdateUnifiedCalendarEventInput DTO with optional fields for partial updates
- Add PATCH /:calendar/event/:eventUid endpoint to CalUnifiedCalendarsController
- Extend GoogleCalendarService with updateEventDetails method
- Support updating title, description, start/end times for Google Calendar events
- Follow existing patterns for validation, error handling, and response transformation
- Initially support Google Calendar only with extensibility for other providers

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: expand PATCH endpoint to support all calendar event fields

- Add comprehensive field support to UpdateUnifiedCalendarEventInput DTO
- Include locations, attendees, status, and hosts fields with proper validation
- Expand GoogleCalendarService.updateEventDetails to handle complex field transformations
- Add helper methods for response status and event status mapping
- Preserve existing transformation logic from GoogleCalendarEventOutputPipe
- Support conferenceData updates with conferenceDataVersion parameter

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: add support for simple location field in Google Calendar events

- Add handling for geographic location field in addition to conferenceData
- Filter non-video locations for the simple location string field
- Preserve existing conferenceData support for video meetings
- Verified against Google Calendar API documentation

Co-Authored-By: somay@cal.com <somay@cal.com>

* refactor: extract transformation logic into GoogleCalendarEventInputPipe

- Create GoogleCalendarEventInputPipe following existing patterns
- Extract transformation logic from updateEventDetails method
- Move mapping methods to the new pipe for better organization
- Improve code reusability and maintainability

Addresses PR comment requesting transformation logic extraction.

Co-Authored-By: somay@cal.com <somay@cal.com>

* refactor: remove locations field and simplify calendar event input handling

* update docs

* refactor: remove hosts field from the update endpoint

* fix: exclude organizer from attendees list in Google Calendar event transformation

* feat: implement organizer preservation logic in PATCH endpoint

- Fetch existing Google Calendar event data before transformation
- Extract organizer attendees from existing event and merge with user-provided attendees
- Prevent accidental removal of organizers when users update attendees
- Add custom interface for GoogleCalendarEventInputPipe to support optional existingEvent parameter
- Preserve organizers unless user explicitly provides hosts field in update request

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: add hosts array handling to PATCH endpoint

- Add hosts field back to UpdateUnifiedCalendarEventInput DTO
- Implement transformAttendeesWithHostsHandling method in GoogleCalendarEventInputPipe
- Convert hosts to attendees with organizer: true for Google Calendar API
- When hosts are provided, they replace existing organizers (not merge)
- Maintain backward compatibility with existing organizer preservation logic

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: implement sophisticated attendee update logic with preservation and deletion support

- Add UpdateCalendarEventAttendee class with action: 'delete' support
- Implement attendee preservation logic that starts with existing Google Calendar attendees
- Support explicit attendee deletion using action: 'delete' field
- Update existing attendees when provided without action field
- Add new attendees that don't exist in current event
- Preserve organizer status when updating existing attendees
- Fetch existing event data when attendees OR hosts are being updated
- Maintain hosts array handling that replaces existing organizers

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: add host management and attendee deletion to calendar event API

* refactor: improve readability of transformAttendeesWithHostsHandling and restrict hosts to responseStatus updates only

- Break down complex transformAttendeesWithHostsHandling method into smaller, more readable helper functions:
  - preserveExistingAttendees: handles existing attendee preservation
  - processAttendeeDeletions: handles attendee deletion logic
  - processAttendeeUpdatesAndAdditions: handles attendee updates and additions
  - replaceHostsWithUpdatedOnes: handles host replacement with restrictions
- Create UpdateCalendarEventHost class that only allows responseStatus updates
- Restrict hosts array to prevent changes to name, email, and other fields
- Preserve existing host displayName from Google Calendar when updating responseStatus

Co-Authored-By: somay@cal.com <somay@cal.com>

* feat: restrict host updates to responseStatus only, preserve email and name from Google Calendar data

- Remove email field from UpdateCalendarEventHost class
- Update replaceHostsWithUpdatedOnes to preserve all host data except responseStatus
- Apply responseStatus updates to all existing organizers from Google Calendar
- Prevent users from updating host email or name fields

Co-Authored-By: somay@cal.com <somay@cal.com>

* Revert ""feat: restrict host updates to responseStatus only, preserve email and name from Google Calendar data""

This reverts commit 22d07ce0cb13e71661522b2fd8a237d8b6e0809c.

* feat: add comprehensive test suites for calendar transformation pipes

- Create google-calendar-event-input.pipe.spec.ts with 67 test cases
- Create get-calendar-event-details-output-pipe.spec.ts with 35 test cases
- Follow event-types transformer test patterns with separate describe blocks
- Cover all transformation functions including edge cases and null handling
- Test attendee preservation, deletion, host management, and status transformations
- Ensure comprehensive coverage for sophisticated attendee update logic

Co-Authored-By: somay@cal.com <somay@cal.com>

* refactor: replace optional flag with organizer property in calendar event attendees

* refactor: remove organizer field from calendar event attendee input

* fix: remove invalid optional properties from calendar pipe tests

- Remove optional: false from line 85 in 'should transform attendees without existing event' test case
- Remove optional: true from line 388 in 'should update existing attendee' test case
- Remove optional: false from line 421 in 'should add new attendee' test case
- Update expected outputs to match actual pipe implementation behavior
- All 30 tests now pass locally

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: complete shared Google event data with required properties for test suites

- Add missing required properties to sharedGoogleEvent in both test files
- Fix TypeScript compilation errors in calendar transformation pipe tests
- Correct test assertion for attendees filtering logic in output pipe
- All 11 test suites now pass with 199 tests total

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: resolve TypeScript compilation errors in calendar transformation pipe tests

- Add comprehensive Jest mocks for @calcom/prisma/client, @calcom/dayjs, CalendarManager, and delegationCredential
- Fix RedisService AbortSignal.timeout() usage
- Update UserAvailabilityService import path to use @calcom/lib/getUserAvailability
- Configure Jest moduleNameMapper to handle ES module imports and package.json mocking
- All 11 test suites now pass with 199 tests total

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: use proper CacheService dependency injection in AvailableSlotsService

- Replace direct CacheService instantiation with dependency injection
- Update CacheService import path to use correct calendar-cache module
- Fix repository and service dependencies for proper type safety
- Resolves TypeScript compilation errors in slots service tests

Co-Authored-By: somay@cal.com <somay@cal.com>

* fix: remove duplicate test file causing TypeScript compilation error

Co-Authored-By: somay@cal.com <somay@cal.com>

* undo extra changes

* undo extra changes

* fix: remove the action: ""delete"" key from attendees

* fix: simplify tests

* update docs

* undo: remove hosts

* Update pre-commit

* feat: add alternate route for calendar event retrieval and simplify test fixtures

* remove userId -- unused

* undo

---------

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: somay@cal.com <somay@cal.com>
Co-authored-by: Somay Chauhan <somaychauhan98@gmail.com>
Co-authored-by: Volnei Munhoz <volnei.munhoz@gmail.com>",AI,,5796,2025-08-13T16:24:19+00:00
calcom/cal.com,apps/api/v2/src/ee/event-types-private-links/services/private-links.service.ts,Human,"Syed Ali Shahbaz, GitHub",128,2025-08-11T11:04:23+00:00,3,"feat: Add private links to API (#22943)

* --init

* address change requests

* adding further changes

* address feedback

* further changes

* further clean-up

* clean up

* fix module import and others

* add guards

* remove unnecessary comments

* remove unnecessary comments

* cleanup

* sort coderabbig suggestions

* improve check

* chore: bump platform libraries

---------

Co-authored-by: Lauris Skraucis <lauris.skraucis@gmail.com>
Co-authored-by: supalarry <laurisskraucis@gmail.com>",Human,,6194,2025-08-11T11:04:23+00:00
calcom/cal.com,.yarn/versions/c08cbab0.yml,Human,emrysal,2,2025-07-09T00:00:28+00:00,1,chore: release v5.4.16,Human,,4,2025-07-09T00:00:28+00:00
calcom/cal.com,packages/platform/examples/base/atoms-dev-on.sh,Human,"Lauris Skraucis, GitHub",19,2025-07-01T12:03:22+00:00,2,"fix: atoms local (#22245)

* Revert ""fix: atoms for local development (#22178)""

This reverts commit d74d99dde7ff9820d5b4ed6ac4bab3d55c924e84.

* chore: remove comment

* feat: local dev scripts

* feat: local dev scripts",Human,,51,2025-07-03T16:45:23+00:00
calcom/cal.com,packages/platform/examples/base/atoms-dev-on.sh,Human,"Lauris Skraucis, GitHub",19,2025-07-01T12:03:22+00:00,2,"fix: atoms for local development (#22178)

* fix: atoms for local development

* fix: atoms for local development",Human,,29,2025-07-01T12:03:22+00:00
novuhq/novu,apps/api/src/app/change/usecases/shared/index.ts,AI,"devin-ai-integration[bot], GitHub",1,2025-05-23T11:06:52+00:00,1,"fix(api): Update mocha configuration to use SWC instead of ts-node (#8363)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>",AI,,6369,2025-05-23T11:06:52+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1listmyenvironments.ts,AI,"devin-ai-integration[bot], GitHub",179,2025-06-09T18:51:27+00:00,3,fix(api): remove examples from DTO to fix SDK gen (#9398),Human,,206,2025-10-24T14:58:32+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1listmyenvironments.ts,AI,"devin-ai-integration[bot], GitHub",179,2025-06-09T18:51:27+00:00,3,fix(api): context - add tests & fix sdk fixes NV-6794 (#9392),Human,,32820,2025-10-23T14:59:32+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1listmyenvironments.ts,AI,"devin-ai-integration[bot], GitHub",179,2025-06-09T18:51:27+00:00,3,"feat(api): expose environments CRUD endpoints to external API (#8469)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>
Co-authored-by: Cursor Agent <cursoragent@cursor.com>
Co-authored-by: George Djabarov <39195835+djabarovgeorge@users.noreply.github.com>
Co-authored-by: Paweł Tymczuk <LetItRock@users.noreply.github.com>",AI,,1954,2025-06-09T18:51:27+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1updatemyenvironment.ts,AI,"devin-ai-integration[bot], GitHub",194,2025-06-09T18:51:27+00:00,3,fix(api): remove examples from DTO to fix SDK gen (#9398),Human,,206,2025-10-24T14:58:32+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1updatemyenvironment.ts,AI,"devin-ai-integration[bot], GitHub",194,2025-06-09T18:51:27+00:00,3,fix(api): context - add tests & fix sdk fixes NV-6794 (#9392),Human,,32820,2025-10-23T14:59:32+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1updatemyenvironment.ts,AI,"devin-ai-integration[bot], GitHub",194,2025-06-09T18:51:27+00:00,3,"feat(api): expose environments CRUD endpoints to external API (#8469)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>
Co-authored-by: Cursor Agent <cursoragent@cursor.com>
Co-authored-by: George Djabarov <39195835+djabarovgeorge@users.noreply.github.com>
Co-authored-by: Paweł Tymczuk <LetItRock@users.noreply.github.com>",AI,,1954,2025-06-09T18:51:27+00:00
novuhq/novu,libs/internal-sdk/src/models/components/bridgeconfigurationdto.ts,AI,"devin-ai-integration[bot], GitHub",66,2025-06-09T18:51:27+00:00,2,fix(api): context - add tests & fix sdk fixes NV-6794 (#9392),Human,,32820,2025-10-23T14:59:32+00:00
novuhq/novu,libs/internal-sdk/src/models/components/bridgeconfigurationdto.ts,AI,"devin-ai-integration[bot], GitHub",66,2025-06-09T18:51:27+00:00,2,"feat(api): expose environments CRUD endpoints to external API (#8469)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>
Co-authored-by: Cursor Agent <cursoragent@cursor.com>
Co-authored-by: George Djabarov <39195835+djabarovgeorge@users.noreply.github.com>
Co-authored-by: Paweł Tymczuk <LetItRock@users.noreply.github.com>",AI,,1954,2025-06-09T18:51:27+00:00
novuhq/novu,apps/dashboard/src/utils/uuid/index.ts,AI,"devin-ai-integration[bot], GitHub",18,2025-05-29T13:06:02+00:00,2,"feat(dashboard,api): email Novu branding (#8413)",Human,,761,2025-05-30T13:29:07+00:00
novuhq/novu,apps/dashboard/src/utils/uuid/index.ts,AI,"devin-ai-integration[bot], GitHub",18,2025-05-29T13:06:02+00:00,2,"fix(dashboard): replace crypto.randomUUID with browser-compatible fallback (#8404)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>",AI,,31,2025-05-29T13:06:02+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1deleteenvironment.ts,AI,"devin-ai-integration[bot], GitHub",179,2025-06-09T18:51:27+00:00,3,fix(api): remove examples from DTO to fix SDK gen (#9398),Human,,206,2025-10-24T14:58:32+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1deleteenvironment.ts,AI,"devin-ai-integration[bot], GitHub",179,2025-06-09T18:51:27+00:00,3,fix(api): context - add tests & fix sdk fixes NV-6794 (#9392),Human,,32820,2025-10-23T14:59:32+00:00
novuhq/novu,libs/internal-sdk/src/models/operations/environmentscontrollerv1deleteenvironment.ts,AI,"devin-ai-integration[bot], GitHub",179,2025-06-09T18:51:27+00:00,3,"feat(api): expose environments CRUD endpoints to external API (#8469)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>
Co-authored-by: Cursor Agent <cursoragent@cursor.com>
Co-authored-by: George Djabarov <39195835+djabarovgeorge@users.noreply.github.com>
Co-authored-by: Paweł Tymczuk <LetItRock@users.noreply.github.com>",AI,,1954,2025-06-09T18:51:27+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsUpdate.ts,AI,"devin-ai-integration[bot], GitHub",242,2025-06-09T18:51:27+00:00,7,fix(api-service): sentry api 500 errors (#9369),Human,,17524,2025-10-24T13:24:03+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsUpdate.ts,AI,"devin-ai-integration[bot], GitHub",242,2025-06-09T18:51:27+00:00,7,feat(api-service): implement push inbound webhook authentication fixes NV-6756 (#9276),Human,,29101,2025-10-20T19:44:09+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsUpdate.ts,AI,"devin-ai-integration[bot], GitHub",242,2025-06-09T18:51:27+00:00,7,chore(api): update context swagger & SDK (#9374),Human,,7960,2025-10-20T14:44:42+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsUpdate.ts,AI,"devin-ai-integration[bot], GitHub",242,2025-06-09T18:51:27+00:00,7,"feat(api-service,worker,dashboard,framework): scheduled delay fixes NV-5479 (#9207)",Human,,20205,2025-10-01T12:15:15+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsUpdate.ts,AI,"devin-ai-integration[bot], GitHub",242,2025-06-09T18:51:27+00:00,7,"feat(api-service, dashboard): align tables all across the dashboard workflows subscribers  fixes NV-6459 (#9239)",Human,,1536,2025-09-29T12:43:38+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsUpdate.ts,AI,"devin-ai-integration[bot], GitHub",242,2025-06-09T18:51:27+00:00,7,fix(api-service): update environment and workflow api summary and description (#8536),Human,,223,2025-06-17T14:09:48+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsUpdate.ts,AI,"devin-ai-integration[bot], GitHub",242,2025-06-09T18:51:27+00:00,7,"feat(api): expose environments CRUD endpoints to external API (#8469)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>
Co-authored-by: Cursor Agent <cursoragent@cursor.com>
Co-authored-by: George Djabarov <39195835+djabarovgeorge@users.noreply.github.com>
Co-authored-by: Paweł Tymczuk <LetItRock@users.noreply.github.com>",AI,,1954,2025-06-09T18:51:27+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,AI,"devin-ai-integration[bot], GitHub",232,2025-06-09T18:51:27+00:00,7,fix(api-service): sentry api 500 errors (#9369),Human,,17524,2025-10-24T13:24:03+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,AI,"devin-ai-integration[bot], GitHub",232,2025-06-09T18:51:27+00:00,7,feat(api-service): implement push inbound webhook authentication fixes NV-6756 (#9276),Human,,29101,2025-10-20T19:44:09+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,AI,"devin-ai-integration[bot], GitHub",232,2025-06-09T18:51:27+00:00,7,chore(api): update context swagger & SDK (#9374),Human,,7960,2025-10-20T14:44:42+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,AI,"devin-ai-integration[bot], GitHub",232,2025-06-09T18:51:27+00:00,7,"feat(api-service,worker,dashboard,framework): scheduled delay fixes NV-5479 (#9207)",Human,,20205,2025-10-01T12:15:15+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,AI,"devin-ai-integration[bot], GitHub",232,2025-06-09T18:51:27+00:00,7,"feat(api-service, dashboard): align tables all across the dashboard workflows subscribers  fixes NV-6459 (#9239)",Human,,1536,2025-09-29T12:43:38+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,AI,"devin-ai-integration[bot], GitHub",232,2025-06-09T18:51:27+00:00,7,fix(api-service): update environment and workflow api summary and description (#8536),Human,,223,2025-06-17T14:09:48+00:00
novuhq/novu,libs/internal-sdk/src/funcs/environmentsDelete.ts,AI,"devin-ai-integration[bot], GitHub",232,2025-06-09T18:51:27+00:00,7,"feat(api): expose environments CRUD endpoints to external API (#8469)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>
Co-authored-by: Cursor Agent <cursoragent@cursor.com>
Co-authored-by: George Djabarov <39195835+djabarovgeorge@users.noreply.github.com>
Co-authored-by: Paweł Tymczuk <LetItRock@users.noreply.github.com>",AI,,1954,2025-06-09T18:51:27+00:00
novuhq/novu,apps/api/src/app/subscribers-v2/e2e/delete-subscriber.e2e.ts,AI,"devin-ai-integration[bot], GitHub",121,2025-05-19T18:39:25+00:00,2,chore(root): apply biome formatter & linter fixes NV-6436 (#8838),Human,,29871,2025-07-31T11:59:19+00:00
novuhq/novu,apps/api/src/app/subscribers-v2/e2e/delete-subscriber.e2e.ts,AI,"devin-ai-integration[bot], GitHub",121,2025-05-19T18:39:25+00:00,2,"feat(api-service): delete messages when removing subscriber (#8335)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>",AI,,136,2025-05-19T18:39:25+00:00
novuhq/novu,apps/api/swc-register.js,AI,"devin-ai-integration[bot], GitHub",57,2025-05-23T11:06:52+00:00,5,revert: revert MRK-1000 commit that caused code deletion,Human,,14087,2025-08-20T06:56:22+00:00
novuhq/novu,apps/api/swc-register.js,AI,"devin-ai-integration[bot], GitHub",57,2025-05-23T11:06:52+00:00,5,feat(dashboard): edited the product onboarding fixes MRK-1000 (#8945),Human,,14095,2025-08-19T11:09:54+00:00
novuhq/novu,apps/api/swc-register.js,AI,"devin-ai-integration[bot], GitHub",57,2025-05-23T11:06:52+00:00,5,fix(api-service): Update trace-log queries to contain order key (#8947),Human,,132,2025-08-17T10:38:58+00:00
novuhq/novu,apps/api/swc-register.js,AI,"devin-ai-integration[bot], GitHub",57,2025-05-23T11:06:52+00:00,5,"refactor(dashboard,api-service): Feature flag clean up for payloadSchema and v2 editor (#8864)",Human,,2600,2025-08-06T15:46:15+00:00
novuhq/novu,apps/api/swc-register.js,AI,"devin-ai-integration[bot], GitHub",57,2025-05-23T11:06:52+00:00,5,"fix(api): Update mocha configuration to use SWC instead of ts-node (#8363)

Co-authored-by: Devin AI <158243242+devin-ai-integration[bot]@users.noreply.github.com>
Co-authored-by: Dima Grossman <dima@grossman.io>",AI,,6369,2025-05-23T11:06:52+00:00
novuhq/novu,apps/api/src/app/logs/usecases/get-requests/get-requests.usecase.ts,Human,"George Djabarov, GitHub",81,2025-06-29T10:52:43+00:00,7,feat(api-service): implement activity module (#8757),Human,,2852,2025-07-29T14:53:36+00:00
novuhq/novu,apps/api/src/app/logs/usecases/get-requests/get-requests.usecase.ts,Human,"George Djabarov, GitHub",81,2025-06-29T10:52:43+00:00,7,feat(api-service): refactor the request dto created fixes NV-6274 (#8748),Human,,185,2025-07-23T22:14:38+00:00
novuhq/novu,apps/api/src/app/logs/usecases/get-requests/get-requests.usecase.ts,Human,"George Djabarov, GitHub",81,2025-06-29T10:52:43+00:00,7,fix(api-service): request logs filtering fix (#8756),Human,,7,2025-07-21T20:38:46+00:00
novuhq/novu,apps/api/src/app/logs/usecases/get-requests/get-requests.usecase.ts,Human,"George Djabarov, GitHub",81,2025-06-29T10:52:43+00:00,7,"feat(dashboard,api-service): Requests page additions and improvements (#8725)",Human,,450,2025-07-20T16:47:37+00:00
novuhq/novu,apps/api/src/app/logs/usecases/get-requests/get-requests.usecase.ts,Human,"George Djabarov, GitHub",81,2025-06-29T10:52:43+00:00,7,feat(api-service): create traces e2e fixes NV-6218 (#8662),Human,,734,2025-07-16T13:30:11+00:00
novuhq/novu,apps/api/src/app/logs/usecases/get-requests/get-requests.usecase.ts,Human,"George Djabarov, GitHub",81,2025-06-29T10:52:43+00:00,7,feat(api-service): implement trace logging (#8631),Human,,1096,2025-07-08T14:44:24+00:00
novuhq/novu,apps/api/src/app/logs/usecases/get-requests/get-requests.usecase.ts,Human,"George Djabarov, GitHub",81,2025-06-29T10:52:43+00:00,7,"feat(api): integrate ClickHouse for analytics logging (#8553)

Co-authored-by: Dima Grossman <dima@grossman.io>",Human,,2927,2025-06-29T10:52:43+00:00
novuhq/novu,apps/dashboard/src/components/translations/translation-switch.tsx,Human,"Adam Chmara, GitHub",48,2025-07-04T10:27:29+00:00,3,"feat(api, worker, ws, dashboard, application-generic, root): changes as per new enterprise packaging (#8971)",Human,,794,2025-08-28T10:29:17+00:00
